,his_date,temperature,pression,direction,ensoleillement,temp_humide,vent_kmh,humide_pourcent,dju_tn,dju_tx,dju_moyen,dju_base_16,temperature_test
10972,2018-09-17,14.0,1019.0,293.0,0.0,12.1,0.0,79.0,10.9,25.1,17.4,0.0,14.0
10973,2018-09-17,13.8,1018.9,293.0,0.0,12.08,0.0,81.0,10.9,25.1,17.4,0.0,13.8
10974,2018-09-17,12.2,1018.6,293.0,0.0,10.8,0.0,85.0,10.9,25.1,17.4,0.0,12.2
10975,2018-09-17,11.8,1018.7,293.0,0.0,10.41,0.0,85.0,10.9,25.1,17.4,0.0,11.8
10976,2018-09-17,11.2,1018.5,293.0,0.0,10.016,0.0,87.0,10.9,25.1,17.4,0.0,11.2
10977,2018-09-17,11.7,1018.8,21.0,0.0,10.388,3.6,87.0,10.9,25.1,17.4,0.0,11.7
10978,2018-09-17,12.0,1018.0,21.0,0.0,10.44,0.0,83.0,10.9,25.1,17.4,0.0,12.0
10979,2018-09-17,13.3,1017.9,21.0,32.0,11.07,3.6,75.0,10.9,25.1,17.4,0.0,13.3
10980,2018-09-17,14.6,1018.0,350.0,225.0,12.0,0.0,75.0,10.9,25.1,17.4,0.0,14.6
10981,2018-09-17,19.4,1018.0,199.0,424.0,14.44,7.2,60.0,10.9,25.1,17.4,0.0,19.4
10982,2018-09-17,22.4,1017.9,191.0,573.0,15.487,7.2,50.0,10.9,25.1,17.4,0.0,22.4
10983,2018-09-17,24.4,1017.3,213.0,601.0,16.36,3.6,43.0,10.9,25.1,17.4,0.0,24.4
10984,2018-09-17,24.8,1016.3,183.0,721.0,15.88,14.4,40.0,10.9,25.1,17.4,0.0,24.8
10985,2018-09-17,26.6,1015.4,205.0,715.0,16.082,7.2,33.0,10.9,25.1,17.4,0.0,26.6
10986,2018-09-17,27.4,1014.8,199.0,684.0,16.4,7.2,30.0,10.9,25.1,17.4,0.0,27.4
10987,2018-09-17,28.1,1014.0,203.0,584.0,15.74,7.2,27.0,10.9,25.1,17.4,0.0,28.1
10988,2018-09-17,28.4,1013.1,199.0,443.0,16.312,10.8,29.0,10.9,25.1,17.4,0.0,28.4
10989,2018-09-17,28.5,1012.4,205.0,264.0,16.625,7.2,29.0,10.9,25.1,17.4,0.0,28.5
10990,2018-09-17,28.5,1012.0,193.0,40.0,16.625,3.6,29.0,10.9,25.1,17.4,0.0,28.5
10991,2018-09-17,26.4,1011.6,204.0,5.0,15.958,0.0,33.0,10.9,25.1,17.4,0.0,26.4
10992,2018-09-17,23.9,1011.7,204.0,0.0,15.32,0.0,40.0,10.9,25.1,17.4,0.0,23.9
10993,2018-09-17,22.4,1011.4,204.0,0.0,14.95,0.0,45.0,10.9,25.1,17.4,0.0,22.4
10994,2018-09-17,21.0,1011.1,204.0,0.0,14.36,3.6,49.0,10.9,25.1,17.4,0.0,21.0
10995,2018-09-18,20.7,1010.9,204.0,0.0,14.65,0.0,53.0,10.9,25.1,17.4,0.0,20.7
10996,2018-09-18,19.9,1010.7,204.0,0.0,14.134,3.6,54.0,11.1,28.9,19.9,0.0,19.9
10997,2018-09-18,20.6,1010.5,204.0,0.0,14.57,3.6,53.0,11.1,28.9,19.9,0.0,20.6
10998,2018-09-18,20.5,1010.2,208.0,0.0,14.23,3.6,52.0,11.1,28.9,19.9,0.0,20.5
10999,2018-09-18,20.2,1010.1,242.0,0.0,14.9,3.6,58.0,11.1,28.9,19.9,0.0,20.2
11000,2018-09-18,19.5,1010.2,266.0,0.0,15.275,3.6,66.0,11.1,28.9,19.9,0.0,19.5
11001,2018-09-18,18.7,1010.6,237.0,0.0,15.44,3.6,71.0,11.1,28.9,19.9,0.0,18.7
11002,2018-09-18,18.0,1011.2,262.0,0.0,15.47,3.6,77.0,11.1,28.9,19.9,0.0,18.0
11003,2018-09-18,17.3,1012.0,323.0,11.0,15.446,14.4,82.0,11.1,28.9,19.9,0.0,17.3
11004,2018-09-18,17.1,1012.5,327.0,69.0,15.787,10.8,87.0,11.1,28.9,19.9,0.0,17.1
11005,2018-09-18,18.6,1012.5,338.0,309.0,16.8,10.8,85.0,11.1,28.9,19.9,0.0,18.6
11006,2018-09-18,21.3,1013.1,291.0,323.0,18.095,7.2,75.0,11.1,28.9,19.9,0.0,21.3
11007,2018-09-18,23.0,1013.5,313.0,362.0,18.864,14.4,67.0,11.1,28.9,19.9,0.0,23.0
11008,2018-09-18,22.7,1013.5,347.0,105.0,19.14,10.8,70.0,11.1,28.9,19.9,0.0,22.7
11009,2018-09-18,21.7,1014.0,354.0,345.0,18.555,3.6,75.0,11.1,28.9,19.9,0.0,21.7
11010,2018-09-18,21.8,1013.9,325.0,200.0,18.528,10.8,74.0,11.1,28.9,19.9,0.0,21.8
11011,2018-09-18,22.6,1014.2,328.0,246.0,18.8,10.8,70.0,11.1,28.9,19.9,0.0,22.6
11012,2018-09-18,23.3,1013.9,341.0,362.0,19.324,7.2,69.0,11.1,28.9,19.9,0.0,23.3
11013,2018-09-18,23.7,1013.7,263.0,178.0,19.522,3.6,68.0,11.1,28.9,19.9,0.0,23.7
11014,2018-09-18,23.8,1013.4,265.0,76.0,19.452,0.0,67.0,11.1,28.9,19.9,0.0,23.8
11015,2018-09-18,22.6,1013.7,295.0,7.0,18.94,0.0,71.0,11.1,28.9,19.9,0.0,22.6
11016,2018-09-18,21.0,1014.5,293.0,0.0,18.2,3.6,79.0,11.1,28.9,19.9,0.0,21.0
11017,2018-09-18,20.4,1014.9,285.0,0.0,18.272,3.6,83.0,11.1,28.9,19.9,0.0,20.4
11018,2018-09-18,19.8,1015.0,284.0,0.0,17.93,3.6,85.0,11.1,28.9,19.9,0.0,19.8
11019,2018-09-19,19.1,1015.0,284.0,0.0,17.557,0.0,87.0,11.1,28.9,19.9,0.0,19.1
11020,2018-09-19,18.8,1015.6,284.0,0.0,17.4,0.0,88.0,16.9,24.0,17.55,0.0,18.8
11021,2018-09-19,18.4,1015.7,253.0,0.0,17.15,0.0,89.0,16.9,24.0,17.55,0.0,18.4
11022,2018-09-19,17.7,1015.8,258.0,0.0,16.523,0.0,89.0,16.9,24.0,17.55,0.0,17.7
11023,2018-09-19,18.1,1016.1,258.0,0.0,16.77,0.0,88.0,16.9,24.0,17.55,0.0,18.1
11024,2018-09-19,17.7,1016.3,319.0,0.0,16.095,10.8,85.0,16.9,24.0,17.55,0.0,17.7
11025,2018-09-19,17.3,1016.2,303.0,0.0,15.549,7.2,83.0,16.9,24.0,17.55,0.0,17.3
11026,2018-09-19,16.7,1016.2,308.0,0.0,15.306,0.0,86.0,16.9,24.0,17.55,0.0,16.7
11027,2018-09-19,16.1,1016.8,297.0,18.0,15.072,3.6,89.0,16.9,24.0,17.55,0.0,16.1
11028,2018-09-19,17.3,1017.2,217.0,186.0,15.961,0.0,87.0,16.9,24.0,17.55,0.0,17.3
11029,2018-09-19,18.9,1017.6,326.0,111.0,16.7,3.6,79.0,16.9,24.0,17.55,0.0,18.9
11030,2018-09-19,20.0,1018.0,319.0,229.0,16.944,7.2,76.0,16.9,24.0,17.55,0.0,20.0
11031,2018-09-19,19.7,1018.2,311.0,292.0,16.324,18.0,72.0,16.9,24.0,17.55,0.0,19.7
11032,2018-09-19,21.9,1018.1,105.0,707.0,17.008,14.4,64.0,16.9,24.0,17.55,0.0,21.9
11033,2018-09-19,23.0,1017.7,164.0,722.0,17.7,14.4,59.0,16.9,24.0,17.55,0.0,23.0
11034,2018-09-19,23.8,1017.4,354.0,636.0,17.24,14.4,53.0,16.9,24.0,17.55,0.0,23.8
11035,2018-09-19,24.0,1017.2,359.0,534.0,17.312,21.6,52.0,16.9,24.0,17.55,0.0,24.0
11036,2018-09-19,24.0,1017.1,29.0,149.0,17.54,18.0,53.0,16.9,24.0,17.55,0.0,24.0
11037,2018-09-19,23.4,1017.0,332.0,255.0,17.12,18.0,54.0,16.9,24.0,17.55,0.0,23.4
11038,2018-09-19,23.0,1017.1,332.0,46.0,17.23,14.4,56.0,16.9,24.0,17.55,0.0,23.0
11039,2018-09-19,21.8,1017.3,330.0,0.0,16.872,3.6,62.0,16.9,24.0,17.55,0.0,21.8
11040,2018-09-19,21.1,1017.4,330.0,0.0,16.51,0.0,65.0,16.9,24.0,17.55,0.0,21.1
11041,2018-09-19,20.0,1017.7,330.0,0.0,16.241,3.6,69.0,16.9,24.0,17.55,0.0,20.0
11042,2018-09-19,19.1,1017.9,330.0,0.0,15.852,0.0,71.0,16.9,24.0,17.55,0.0,19.1
11043,2018-09-20,18.2,1018.1,330.0,0.0,15.43,0.0,75.0,16.9,24.0,17.55,0.0,18.2
11044,2018-09-20,17.4,1017.7,271.0,0.0,14.972,7.2,77.0,16.1,24.2,20.55,0.0,17.4
11045,2018-09-20,16.9,1017.8,288.0,0.0,14.652,3.6,79.0,16.1,24.2,20.55,0.0,16.9
11046,2018-09-20,16.2,1017.7,288.0,0.0,14.352,3.6,82.0,16.1,24.2,20.55,0.0,16.2
11047,2018-09-20,15.7,1017.7,359.0,0.0,14.086,3.6,84.0,16.1,24.2,20.55,0.0,15.7
11048,2018-09-20,15.3,1018.0,327.0,0.0,14.012,7.2,87.0,16.1,24.2,20.55,0.0,15.3
11049,2018-09-20,14.8,1017.9,262.0,0.0,13.704,3.6,89.0,16.1,24.2,20.55,0.0,14.8
11050,2018-09-20,14.6,1017.9,33.0,0.0,13.9,14.4,93.0,16.1,24.2,20.55,0.0,14.6
11051,2018-09-20,14.5,1018.0,272.0,19.0,13.8,3.6,93.0,16.1,24.2,20.55,0.0,14.5
11052,2018-09-20,15.8,1017.8,269.0,165.0,14.956,3.6,92.0,16.1,24.2,20.55,0.0,15.8
11053,2018-09-20,19.0,1018.1,295.0,413.0,16.72,3.6,81.0,16.1,24.2,20.55,0.0,19.0
11054,2018-09-20,21.0,1018.0,191.0,780.0,17.45,3.6,73.0,16.1,24.2,20.55,0.0,21.0
11055,2018-09-20,21.3,1017.7,191.0,258.0,17.388,3.6,71.0,16.1,24.2,20.55,0.0,21.3
11056,2018-09-20,22.2,1017.1,320.0,791.0,17.84,10.8,66.0,16.1,24.2,20.55,0.0,22.2
11057,2018-09-20,23.8,1016.2,331.0,686.0,17.72,14.4,57.0,16.1,24.2,20.55,0.0,23.8
11058,2018-09-20,25.0,1014.8,52.0,631.0,18.48,10.8,54.0,16.1,24.2,20.55,0.0,25.0
11059,2018-09-20,25.1,1014.0,274.0,563.0,18.41,10.8,54.0,16.1,24.2,20.55,0.0,25.1
11060,2018-09-20,25.1,1013.3,320.0,396.0,18.34,10.8,52.0,16.1,24.2,20.55,0.0,25.1
11061,2018-09-20,24.3,1012.4,191.0,142.0,17.916,14.4,55.0,16.1,24.2,20.55,0.0,24.3
11062,2018-09-20,23.4,1012.1,194.0,56.0,17.44,10.8,56.0,16.1,24.2,20.55,0.0,23.4
11063,2018-09-20,22.2,1011.5,214.0,0.0,17.0,3.6,60.0,16.1,24.2,20.55,0.0,22.2
11064,2018-09-20,21.1,1011.1,295.0,0.0,16.266,0.0,63.0,16.1,24.2,20.55,0.0,21.1
11065,2018-09-20,20.5,1010.7,276.0,0.0,16.025,3.6,65.0,16.1,24.2,20.55,0.0,20.5
11066,2018-09-20,20.0,1009.8,258.0,0.0,15.91,3.6,67.0,16.1,24.2,20.55,0.0,20.0
11067,2018-09-21,19.6,1009.5,323.0,0.0,16.02,7.2,70.0,16.1,24.2,20.55,0.0,19.6
11068,2018-09-21,19.3,1009.1,287.0,0.0,16.149,14.4,73.0,14.4,25.4,20.75,0.0,19.3
11069,2018-09-21,18.6,1008.6,267.0,0.0,15.9,10.8,76.0,14.4,25.4,20.75,0.0,18.6
11070,2018-09-21,17.9,1008.1,204.0,0.0,15.609,3.6,79.0,14.4,25.4,20.75,0.0,17.9
11071,2018-09-21,17.7,1007.3,316.0,0.0,15.667,3.6,81.0,14.4,25.4,20.75,0.0,17.7
11072,2018-09-21,17.7,1007.3,324.0,0.0,15.667,14.4,81.0,14.4,25.4,20.75,0.0,17.7
11073,2018-09-21,17.9,1006.6,193.0,0.0,15.72,21.6,80.0,14.4,25.4,20.75,0.0,17.9
11074,2018-09-21,16.9,1006.3,297.0,0.0,15.808,10.8,89.0,14.4,25.4,20.75,0.0,16.9
11075,2018-09-21,14.9,1008.0,8.0,0.0,14.11,36.0,90.0,14.4,25.4,20.75,0.0,14.9
11076,2018-09-21,13.3,1009.2,32.0,39.0,12.4,21.6,91.0,14.4,25.4,20.75,0.0,13.3
11077,2018-09-21,13.8,1010.1,354.0,156.0,12.48,25.2,86.0,14.4,25.4,20.75,0.0,13.8
11078,2018-09-21,14.4,1011.5,344.0,188.0,12.02,25.2,75.0,14.4,25.4,20.75,0.0,14.4
11079,2018-09-21,15.1,1012.4,334.0,515.0,11.723,32.4,67.0,14.4,25.4,20.75,0.0,15.1
11080,2018-09-21,15.4,1013.3,337.0,234.0,11.187,32.4,61.0,14.4,25.4,20.75,0.0,15.4
11081,2018-09-21,16.2,1014.2,292.0,167.0,11.34,28.8,55.0,14.4,25.4,20.75,0.0,16.2
11082,2018-09-21,16.8,1015.1,354.0,696.0,10.661,39.6,47.0,14.4,25.4,20.75,0.0,16.8
11083,2018-09-21,17.2,1015.5,12.0,594.0,10.556,32.4,43.0,14.4,25.4,20.75,0.0,17.2
11084,2018-09-21,17.8,1016.0,348.0,533.0,11.054,25.2,42.0,14.4,25.4,20.75,0.0,17.8
11085,2018-09-21,17.8,1016.3,29.0,325.0,11.054,21.6,42.0,14.4,25.4,20.75,0.0,17.8
11086,2018-09-21,16.6,1017.0,28.0,28.0,11.06,14.4,50.0,14.4,25.4,20.75,0.0,16.6
11087,2018-09-21,15.9,1018.0,26.0,0.0,10.77,21.6,53.0,14.4,25.4,20.75,0.0,15.9
11088,2018-09-21,14.7,1019.4,315.0,0.0,10.092,7.2,56.0,14.4,25.4,20.75,0.0,14.7
11089,2018-09-21,13.8,1020.2,317.0,0.0,9.78,7.2,60.0,14.4,25.4,20.75,0.0,13.8
11090,2018-09-21,12.8,1020.8,319.0,0.0,9.094,7.2,63.0,14.4,25.4,20.75,0.0,12.8
11091,2018-09-22,12.7,1021.6,311.0,0.0,9.245,10.8,65.0,14.4,25.4,20.75,0.0,12.7
11092,2018-09-22,12.2,1021.9,310.0,0.0,9.156,7.2,68.0,12.3,19.8,17.1,0.0,12.2
11093,2018-09-22,11.4,1022.2,310.0,0.0,8.942,7.2,73.0,12.3,19.8,17.1,0.0,11.4
11094,2018-09-22,10.9,1021.8,320.0,0.0,8.744,7.2,77.0,12.3,19.8,17.1,0.0,10.9
11095,2018-09-22,10.8,1021.7,320.0,0.0,8.824,3.6,78.0,12.3,19.8,17.1,0.0,10.8
11096,2018-09-22,10.8,1021.9,319.0,0.0,8.912,0.0,79.0,12.3,19.8,17.1,0.0,10.8
11097,2018-09-22,10.7,1022.1,320.0,0.0,8.9,3.6,80.0,12.3,19.8,17.1,0.0,10.7
11098,2018-09-22,11.0,1022.1,284.0,0.0,9.11,0.0,79.0,12.3,19.8,17.1,0.0,11.0
11099,2018-09-22,11.2,1022.2,259.0,9.0,9.308,3.6,79.0,12.3,19.8,17.1,0.0,11.2
11100,2018-09-22,11.9,1022.3,327.0,60.0,9.704,0.0,76.0,12.3,19.8,17.1,0.0,11.9
11101,2018-09-22,13.2,1022.3,297.0,327.0,10.536,3.6,72.0,12.3,19.8,17.1,0.0,13.2
11102,2018-09-22,15.4,1022.2,114.0,248.0,11.421,10.8,63.0,12.3,19.8,17.1,0.0,15.4
11103,2018-09-22,17.9,1021.5,191.0,374.0,12.66,10.8,55.0,12.3,19.8,17.1,0.0,17.9
11104,2018-09-22,17.7,1020.9,182.0,343.0,12.565,14.4,55.0,12.3,19.8,17.1,0.0,17.7
11105,2018-09-22,17.4,1021.3,316.0,258.0,12.28,10.8,55.0,12.3,19.8,17.1,0.0,17.4
11106,2018-09-22,16.2,1020.4,318.0,111.0,12.43,10.8,65.0,12.3,19.8,17.1,0.0,16.2
11107,2018-09-22,16.6,1019.4,280.0,148.0,13.156,3.6,68.0,12.3,19.8,17.1,0.0,16.6
11108,2018-09-22,17.2,1018.5,230.0,134.0,13.084,7.2,63.0,12.3,19.8,17.1,0.0,17.2
11109,2018-09-22,17.5,1017.2,263.0,33.0,12.75,3.6,58.0,12.3,19.8,17.1,0.0,17.5
11110,2018-09-22,16.1,1016.9,202.0,21.0,12.004,10.8,62.0,12.3,19.8,17.1,0.0,16.1
11111,2018-09-22,16.5,1015.7,354.0,0.0,12.1,14.4,60.0,12.3,19.8,17.1,0.0,16.5
11112,2018-09-22,17.3,1015.2,258.0,0.0,12.554,10.8,58.0,12.3,19.8,17.1,0.0,17.3
11113,2018-09-22,15.4,1014.3,283.0,0.0,13.684,10.8,83.0,12.3,19.8,17.1,0.0,15.4
11114,2018-09-22,17.1,1014.1,328.0,0.0,15.888,18.0,88.0,12.3,19.8,17.1,0.0,17.1
11115,2018-09-23,18.1,1013.9,343.0,0.0,16.88,28.8,89.0,12.3,19.8,17.1,0.0,18.1
11116,2018-09-23,18.8,1014.0,287.0,0.0,17.62,25.2,90.0,10.6,18.3,15.3,0.7,18.8
11117,2018-09-23,19.2,1013.9,4.0,0.0,17.98,18.0,90.0,10.6,18.3,15.3,0.7,19.2
11118,2018-09-23,19.3,1013.7,269.0,0.0,18.193,18.0,91.0,10.6,18.3,15.3,0.7,19.3
11119,2018-09-23,18.9,1013.1,310.0,0.0,18.067,14.4,93.0,10.6,18.3,15.3,0.7,18.9
11120,2018-09-23,18.9,1012.9,319.0,0.0,18.186,18.0,94.0,10.6,18.3,15.3,0.7,18.9
11121,2018-09-23,19.2,1012.7,320.0,0.0,18.374,14.4,94.0,10.6,18.3,15.3,0.7,19.2
11122,2018-09-23,19.1,1012.5,260.0,0.0,18.468,18.0,94.0,10.6,18.3,15.3,0.7,19.1
11123,2018-09-23,19.3,1012.3,25.0,0.0,18.562,14.4,94.0,10.6,18.3,15.3,0.7,19.3
11124,2018-09-23,19.2,1012.0,322.0,60.0,18.59,18.0,95.0,10.6,18.3,15.3,0.7,19.2
11125,2018-09-23,19.7,1011.9,309.0,72.0,18.718,14.4,93.0,10.6,18.3,15.3,0.7,19.7
11126,2018-09-23,20.0,1011.3,89.0,241.0,18.96,18.0,92.0,10.6,18.3,15.3,0.7,20.0
11127,2018-09-23,20.5,1011.0,316.0,214.0,19.25,21.6,90.0,10.6,18.3,15.3,0.7,20.5
11128,2018-09-23,20.7,1010.9,291.0,253.0,19.216,25.2,88.0,10.6,18.3,15.3,0.7,20.7
11129,2018-09-23,21.0,1010.9,316.0,251.0,19.045,28.8,85.0,10.6,18.3,15.3,0.7,21.0
11130,2018-09-23,20.0,1010.9,359.0,111.0,18.22,28.8,85.0,10.6,18.3,15.3,0.7,20.0
11131,2018-09-23,16.0,1013.1,70.0,53.0,15.648,28.8,93.0,10.6,18.3,15.3,0.7,16.0
11132,2018-09-23,14.5,1015.3,86.0,44.0,13.6,28.8,91.0,10.6,18.3,15.3,0.7,14.5
11133,2018-09-23,13.7,1017.0,61.0,23.0,12.8,28.8,90.0,10.6,18.3,15.3,0.7,13.7
11134,2018-09-23,12.5,1019.1,18.0,53.0,11.28,18.0,86.0,10.6,18.3,15.3,0.7,12.5
11135,2018-09-23,12.1,1020.7,343.0,0.0,10.62,21.6,84.0,10.6,18.3,15.3,0.7,12.1
11136,2018-09-23,11.3,1022.8,359.0,0.0,9.848,18.0,84.0,10.6,18.3,15.3,0.7,11.3
11137,2018-09-23,11.1,1024.8,328.0,0.0,9.745,18.0,85.0,10.6,18.3,15.3,0.7,11.1
11138,2018-09-23,10.2,1026.2,349.0,0.0,8.81,10.8,85.0,10.6,18.3,15.3,0.7,10.2
11139,2018-09-24,9.7,1027.2,349.0,0.0,8.606,3.6,88.0,10.6,18.3,15.3,0.7,9.7
11140,2018-09-24,9.3,1028.1,4.0,0.0,8.367,14.4,89.0,9.6,21.4,16.0,0.0,9.3
11141,2018-09-24,8.8,1028.8,4.0,0.0,7.852,7.2,88.0,9.6,21.4,16.0,0.0,8.8
11142,2018-09-24,8.4,1029.6,8.0,0.0,7.436,3.6,87.0,9.6,21.4,16.0,0.0,8.4
11143,2018-09-24,8.3,1030.1,359.0,0.0,7.248,7.2,87.0,9.6,21.4,16.0,0.0,8.3
11144,2018-09-24,7.9,1030.5,13.0,0.0,7.09,3.6,90.0,9.6,21.4,16.0,0.0,7.9
11145,2018-09-24,8.1,1031.5,11.0,0.0,7.3,14.4,90.0,9.6,21.4,16.0,0.0,8.1
11146,2018-09-24,7.7,1032.1,354.0,0.0,6.953,3.6,91.0,9.6,21.4,16.0,0.0,7.7
11147,2018-09-24,7.9,1033.0,4.0,25.0,7.171,3.6,91.0,9.6,21.4,16.0,0.0,7.9
11148,2018-09-24,9.4,1033.6,68.0,188.0,8.367,3.6,89.0,9.6,21.4,16.0,0.0,9.4
11149,2018-09-24,10.3,1034.2,159.0,357.0,8.998,14.4,86.0,9.6,21.4,16.0,0.0,10.3
11150,2018-09-24,12.5,1034.9,138.0,541.0,10.184,10.8,76.0,9.6,21.4,16.0,0.0,12.5
11151,2018-09-24,13.4,1035.3,135.0,663.0,10.54,14.4,69.0,9.6,21.4,16.0,0.0,13.4
11152,2018-09-24,14.2,1035.2,130.0,135.0,10.28,10.8,61.0,9.6,21.4,16.0,0.0,14.2
11153,2018-09-24,14.9,1035.1,12.0,116.0,10.363,3.6,57.0,9.6,21.4,16.0,0.0,14.9
11154,2018-09-24,14.9,1034.8,104.0,179.0,10.244,10.8,55.0,9.6,21.4,16.0,0.0,14.9
11155,2018-09-24,15.9,1034.6,131.0,179.0,10.77,14.4,53.0,9.6,21.4,16.0,0.0,15.9
11156,2018-09-24,15.3,1034.4,136.0,67.0,10.08,14.4,51.0,9.6,21.4,16.0,0.0,15.3
11157,2018-09-24,15.8,1034.3,158.0,279.0,10.052,14.4,48.0,9.6,21.4,16.0,0.0,15.8
11158,2018-09-24,15.0,1034.4,12.0,30.0,9.72,10.8,50.0,9.6,21.4,16.0,0.0,15.0
11159,2018-09-24,13.3,1034.8,38.0,0.0,8.846,3.6,56.0,9.6,21.4,16.0,0.0,13.3
11160,2018-09-24,11.8,1035.4,39.0,0.0,8.156,0.0,62.0,9.6,21.4,16.0,0.0,11.8
11161,2018-09-24,10.9,1035.5,39.0,0.0,7.814,3.6,66.0,9.6,21.4,16.0,0.0,10.9
11162,2018-09-24,10.3,1036.2,40.0,0.0,7.836,3.6,72.0,9.6,21.4,16.0,0.0,10.3
11163,2018-09-25,9.4,1036.1,322.0,0.0,7.765,3.6,79.0,9.6,21.4,16.0,0.0,9.4
11164,2018-09-25,8.9,1036.4,326.0,0.0,7.524,3.6,82.0,7.7,16.2,12.9,3.1,8.9
11165,2018-09-25,8.2,1036.1,81.0,0.0,6.884,3.6,84.0,7.7,16.2,12.9,3.1,8.2
11166,2018-09-25,8.4,1036.0,118.0,0.0,7.14,7.2,83.0,7.7,16.2,12.9,3.1,8.4
11167,2018-09-25,8.4,1035.8,150.0,0.0,7.026,7.2,83.0,7.7,16.2,12.9,3.1,8.4
11168,2018-09-25,8.1,1035.9,173.0,0.0,6.772,0.0,84.0,7.7,16.2,12.9,3.1,8.1
11169,2018-09-25,7.3,1035.8,172.0,0.0,6.181,0.0,87.0,7.7,16.2,12.9,3.1,7.3
11170,2018-09-25,7.4,1035.6,156.0,0.0,6.204,3.6,86.0,7.7,16.2,12.9,3.1,7.4
11171,2018-09-25,6.9,1035.9,153.0,16.0,5.773,0.0,87.0,7.7,16.2,12.9,3.1,6.9
11172,2018-09-25,8.9,1035.9,158.0,179.0,7.482,3.6,83.0,7.7,16.2,12.9,3.1,8.9
11173,2018-09-25,10.9,1036.2,157.0,378.0,8.566,14.4,74.0,7.7,16.2,12.9,3.1,10.9
11174,2018-09-25,13.5,1036.4,191.0,524.0,9.58,14.4,62.0,7.7,16.2,12.9,3.1,13.5
11175,2018-09-25,13.8,1036.3,208.0,626.0,9.356,28.8,56.0,7.7,16.2,12.9,3.1,13.8
11176,2018-09-25,14.3,1036.0,199.0,686.0,9.449,14.4,53.0,7.7,16.2,12.9,3.1,14.3
11177,2018-09-25,15.2,1035.7,182.0,682.0,9.751,25.2,49.0,7.7,16.2,12.9,3.1,15.2
11178,2018-09-25,15.7,1034.9,206.0,636.0,9.575,21.6,45.0,7.7,16.2,12.9,3.1,15.7
11179,2018-09-25,16.1,1034.3,170.0,534.0,9.66,21.6,44.0,7.7,16.2,12.9,3.1,16.1
11180,2018-09-25,16.4,1033.5,180.0,390.0,9.781,25.2,43.0,7.7,16.2,12.9,3.1,16.4
11181,2018-09-25,16.5,1033.2,206.0,225.0,10.225,14.4,45.0,7.7,16.2,12.9,3.1,16.5
11182,2018-09-25,15.5,1033.0,115.0,26.0,9.925,14.4,49.0,7.7,16.2,12.9,3.1,15.5
11183,2018-09-25,14.5,1033.0,193.0,0.0,9.71,7.2,54.0,7.7,16.2,12.9,3.1,14.5
11184,2018-09-25,13.1,1033.2,187.0,0.0,9.01,3.6,60.0,7.7,16.2,12.9,3.1,13.1
11185,2018-09-25,12.0,1034.0,138.0,0.0,8.65,3.6,65.0,7.7,16.2,12.9,3.1,12.0
11186,2018-09-25,11.7,1033.8,158.0,0.0,8.609,3.6,67.0,7.7,16.2,12.9,3.1,11.7
11187,2018-09-26,11.8,1033.4,197.0,0.0,8.372,10.8,64.0,7.7,16.2,12.9,3.1,11.8
11188,2018-09-26,11.8,1032.9,174.0,0.0,8.238,7.2,62.0,6.9,16.8,12.25,3.75,11.8
11189,2018-09-26,10.7,1032.8,181.0,0.0,7.545,3.6,65.0,6.9,16.8,12.25,3.75,10.7
11190,2018-09-26,10.1,1032.5,194.0,0.0,7.212,3.6,66.0,6.9,16.8,12.25,3.75,10.1
11191,2018-09-26,9.3,1032.0,195.0,0.0,6.743,3.6,70.0,6.9,16.8,12.25,3.75,9.3
11192,2018-09-26,8.2,1031.8,194.0,0.0,5.97,0.0,75.0,6.9,16.8,12.25,3.75,8.2
11193,2018-09-26,7.7,1031.5,194.0,0.0,5.748,0.0,77.0,6.9,16.8,12.25,3.75,7.7
11194,2018-09-26,7.3,1031.6,191.0,0.0,5.544,3.6,78.0,6.9,16.8,12.25,3.75,7.3
11195,2018-09-26,6.7,1032.4,191.0,12.0,5.445,0.0,85.0,6.9,16.8,12.25,3.75,6.7
11196,2018-09-26,8.8,1032.4,172.0,178.0,7.05,7.2,78.0,6.9,16.8,12.25,3.75,8.8
11197,2018-09-26,12.8,1032.4,147.0,374.0,8.976,10.8,62.0,6.9,16.8,12.25,3.75,12.8
11198,2018-09-26,15.1,1033.0,189.0,526.0,10.17,7.2,53.0,6.9,16.8,12.25,3.75,15.1
11199,2018-09-26,16.5,1032.8,197.0,626.0,10.82,7.2,49.0,6.9,16.8,12.25,3.75,16.5
11200,2018-09-26,18.2,1032.2,190.0,682.0,11.354,7.2,43.0,6.9,16.8,12.25,3.75,18.2
11201,2018-09-26,18.8,1031.8,193.0,684.0,11.492,10.8,41.0,6.9,16.8,12.25,3.75,18.8
11202,2018-09-26,19.4,1031.0,272.0,626.0,11.616,7.2,38.0,6.9,16.8,12.25,3.75,19.4
11203,2018-09-26,21.0,1030.5,190.0,524.0,12.35,7.2,36.0,6.9,16.8,12.25,3.75,21.0
11204,2018-09-26,20.8,1030.1,198.0,380.0,12.22,3.6,35.0,6.9,16.8,12.25,3.75,20.8
11205,2018-09-26,20.4,1030.0,175.0,207.0,11.96,10.8,35.0,6.9,16.8,12.25,3.75,20.4
11206,2018-09-26,20.3,1030.3,153.0,25.0,12.209,0.0,37.0,6.9,16.8,12.25,3.75,20.3
11207,2018-09-26,17.2,1030.4,170.0,0.0,11.038,0.0,46.0,6.9,16.8,12.25,3.75,17.2
